Rayon,Grp de famille,Famille,Sous famille,DT,DR,Magasin,Barcode,Produit,Assort-typo,Nb jours sans ventes,Motif non détention,Stock UG,SMP,VMH mag,VMH nat,CA TTC mag 3 mois,CA TTC moy 3 mois Market,Potentiel gain mensuel
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTF SUD EST,PACA + CORSE F,NICE -PESSICART,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,null,Dépicking,0,1,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF SUD EST,PACA + CORSE F,NICE -PESSICART,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,100,Dépicking,0,4,null,11.396421846,null,347.055988816,115.685329605
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF SUD EST,PACA 2 F,NICE LE RAY,3560071232993,X2 ET 3P XXL ULTRA DECOR.CRF E,DPK-2,1,Dépicking,-10,0,2.566666667,6.663974877,37.95,269.64524734,89.881749113
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300004 - HYGIENE FEMININE,DTF SUD EST,OCCITANIE 3 F,NIMES -PAINLEVE,7322541499895,X20 SERV ULTRA GOODNIGHT NANA,DPK-1,106,Dépicking,1,1,null,5.375182482,null,261.902518149,87.300839383
03 - D.P.H.,286 - DENTAIRE,286 - DENTAIRE,286001 - DENTAIRE DENTIFRICE TUBE,DTF SUD EST,OCCITANIE 3 F,NIMES -PAINLEVE,5054563206589,DENT SOIN COMPLET TA 75ML,DPK-1,70,Dépicking,0,1,null,3.481232493,null,124.943743889,41.64791463
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF GRAND OUEST,PAYS DE LA LOIRE F,NIORT,3133200056748,6 RLX PH COLLECT AQUAT.LOTUS,DPK-2,4,Dépicking,24,4,5.833333333,8.466701066,207.27,356.274236923,118.758078974
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF GRAND OUEST,PAYS DE LA LOIRE F,NIVILLAC,3560070317028,24X9 MINI MOUCHOIR 4P CRF SOFT,DPK-1,103,Dépicking,0,1,null,11.41121643,null,364.361588899,121.453862966
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,YVELINES F,NOGENT LE ROI,3133200095037,6RLX PH STYLE MOLT AQUA LOTUS,DPK-2,422,Dépicking,0,1,null,6.289393939,null,325.024963519,108.341654506
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,YVELINES F,NOGENT LE ROI,3133200056748,6 RLX PH COLLECT AQUAT.LOTUS,DPK-2,null,Dépicking,0,2,null,8.466701066,null,356.274236923,118.758078974
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,SEINE ET MARNE F,NOGENT S/SEINE,3133200054072,6 RLX PH ULTRA DOUX AQUA LOTUS,DPK-2,637,Dépicking,0,1,null,6.954347826,null,352.977193296,117.659064432
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,NOISY LE SEC,3560070971930,X24 PH 2 PLIS BLANC CRF ESSEN,DPK-3,89,Dépicking,2,0,null,35.099921569,4.69,1824.084070031,608.028023344
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300004 - HYGIENE FEMININE,DTF SUD EST,PACA + CORSE F,OPIO,3560071017491,12 SERVI.INCO MAXI NUIT CRF SF,DPK-1,287,Dépicking,0,1,null,6.585924563,null,320.001996374,106.667332125
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF SUD EST,PACA + CORSE F,OPIO,3560071488475,X 12 ROUL PT 3 PLIS SIMPL,DPK-1,139,Dépicking,0,1,null,28.939957265,null,1080.372598353,360.124199451
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF SUD EST,PACA + CORSE F,OPIO,3133200095037,6RLX PH STYLE MOLT AQUA LOTUS,DPK-2,197,Dépicking,0,1,null,6.289393939,null,325.024963519,108.341654506
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF SUD EST,PACA + CORSE F,OPIO,3560071080921,X6 PH COMPACT 2P ROSE SIMPL,DPK-1,203,Dépicking,0,1,null,50.486762936,null,978.902145946,326.300715315
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF SUD EST,PACA + CORSE F,OPIO,7322540948318,6XROULEAUX JUST1 XXL LOTUS,DPK-1,244,Dépicking,0,1,null,8.164781145,null,813.845283,271.281761
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF SUD EST,PACA + CORSE F,OPIO,3560070317028,24X9 MINI MOUCHOIR 4P CRF SOFT,DPK-1,168,Dépicking,0,1,null,11.41121643,null,364.361588899,121.453862966
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF SUD EST,PACA + CORSE F,OPIO,3560070809899,12RLX PH 2P ROSE CONFORT CRF E,DPK-1,59,Dépicking,0,1,null,27.265432099,92.69,996.951571942,332.317190647
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF SUD EST,PACA + CORSE F,OPIO,7322540928525,6=12 RLX PH MOLT SS TUBE LOTUS,DPK-2,233,Dépicking,0,1,null,6.749042553,null,642.827756073,214.275918691
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,NORMANDIE F,ORBEC -VESPIERE,3133200054072,6 RLX PH ULTRA DOUX AQUA LOTUS,DPK-2,null,Dépicking,0,1,null,6.954347826,null,352.977193296,117.659064432
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF GRAND OUEST,CENTRE VDL F,ORLEANS -ST MESMIN,3560070809929,24RLX PH 2P ROSE CONFORT CRF E,DPK-4,145,Dépicking,0,8,null,20.355320814,null,1061.42826652,353.809422173
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF GRAND OUEST,SUD OUEST F,OS MARSILLON,3560071187620,BTE MCHRS ECOPLANET 100 F 3 P,DPK-1,173,Dépicking,0,2,null,9.572146944,null,181.030524708,60.343508236
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF GRAND OUEST,SUD OUEST F,OS MARSILLON,3560071232993,X2 ET 3P XXL ULTRA DECOR.CRF E,DPK-2,182,Dépicking,0,2,null,6.663974877,null,269.64524734,89.881749113
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF GRAND OUEST,SUD OUEST F,OS MARSILLON,3560071264024,X9 PH 4PLIS BLC EXT CONF CRF E,DPK-1,191,Dépicking,0,1,null,7.197942817,null,415.907615702,138.635871901
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF GRAND OUEST,SUD OUEST F,OS MARSILLON,3560071014216,3 E-TT BLC 1/2F COMPACT CRF ES,DPK-1,200,Dépicking,0,2,null,9.699497992,null,595.298860721,198.432953574
03 - D.P.H.,315 - PRODUITS DE LAVAGE,"315 - UNIVERS ""LINGE"" - LAVAGE",315001 - U.LINGE ANTI-CALCAIRES,DTF GRAND OUEST,SUD OUEST F,OS MARSILLON,3665468100142,"CALGON GEL 4EN1 2,25L",DPK-1,2,Dépicking,5,2,0.233333333,1.409315157,30.5,247.24666636,82.415555453
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF GRAND OUEST,SUD OUEST F,OS MARSILLON,3133200054072,6 RLX PH ULTRA DOUX AQUA LOTUS,DPK-2,158,Dépicking,0,1,null,6.954347826,null,352.977193296,117.659064432
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300004 - HYGIENE FEMININE,DTF GRAND OUEST,SUD OUEST F,OS MARSILLON,8006540822791,X18 SERV ULTRA SECUR NIGHT ALW,DPK-1,12,Dépicking,3,1,0.466666667,3.620402562,21,221.741938794,73.913979598
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTI IDF EST,IDF EST R1 I,PARIS -ALESIA,3560070818822,X6 ET 3P BLC ULTR.ABSORP CRF E,DPK-4,38,Dépicking,0,10,null,32.015631692,793.72,1487.064023764,495.688007921
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTI IDF EST,IDF EST R1 I,PARIS -ALESIA,3133200095037,6RLX PH STYLE MOLT AQUA LOTUS,DPK-2,502,Dépicking,0,15,null,6.289393939,null,325.024963519,108.341654506
03 - D.P.H.,315 - PRODUITS DE LAVAGE,"315 - UNIVERS ""LINGE"" - LAVAGE",315005 - U.LINGE SOIN DU LINGE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -AMELOT 90,3560071163693,X40 LING.ANTI TRANSF COUL CRF,DPK-1,477,Dépicking,0,2,null,2.646593002,null,120.425307692,40.141769231
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -AMELOT 90,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,337,Dépicking,0,1,null,11.396421846,null,347.055988816,115.685329605
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -AMELOT 90,3560070809981,X4 ET 3P BLC ULTRA ABSO.CRF ES,DPK-1,1,Dépicking,10,12,24.733333333,26.34183065,296.84,757.568302055,252.522767352
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320005 - NETTOYANTS MENAGERS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -BATIGNOLLES,3077313982061,5L VINAIGRE 14O ECO,DPK-1,null,Dépicking,0,1,null,1.725479351,null,148.27011465,49.42337155
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -BATIGNOLLES,3560071488475,X 12 ROUL PT 3 PLIS SIMPL,DPK-1,584,Dépicking,0,1,null,28.939957265,null,1080.372598353,360.124199451
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -BATIGNOLLES,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,235,Dépicking,0,1,null,11.396421846,null,347.055988816,115.685329605
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -BATIGNOLLES,3560070809929,24RLX PH 2P ROSE CONFORT CRF E,DPK-4,null,Dépicking,0,8,null,20.355320814,null,1061.42826652,353.809422173
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -BATIGNOLLES,3560070971930,X24 PH 2 PLIS BLANC CRF ESSEN,DPK-3,null,Dépicking,0,1,null,35.099921569,null,1824.084070031,608.028023344
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTF IDF NORMANDIE,PARIS NORD F,PARIS -BATIGNOLLES,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,null,Dépicking,0,1,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560070316908,24X 9 MOUCHOIRS 4PL CRF SOFT,DPK-1,null,Dépicking,null,9,null,16.355866426,null,474.06460216,158.021534053
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560071080990,X180 MOUCH.BLC 2 PLIS CRF SOFT,DPK-1,null,Dépicking,null,3,null,16.412022843,null,311.113257426,103.704419142
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,7322540833188,MOLTONEL PH 9RLX ROSE BLC,DPK-1,null,Dépicking,null,2,null,8.729452055,null,589.85103122,196.617010407
03 - D.P.H.,315 - PRODUITS DE LAVAGE,"315 - UNIVERS ""LINGE"" - LAVAGE",315001 - U.LINGE ANTI-CALCAIRES,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3665468100142,"CALGON GEL 4EN1 2,25L",DPK-1,null,Dépicking,null,1,null,1.409315157,null,247.24666636,82.415555453
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560070951642,15X9 MOUCHOIRS 4 PLIS CRF SF,DPK-1,null,Dépicking,null,10,null,17.67817029,null,380.943932615,126.981310872
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560070325733,6 RLX PAP.HYG.3P.BLC.BLEU CRF,DPK-1,491,Dépicking,null,3,null,18.584894895,null,744.693499101,248.231166367
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560070317028,24X9 MINI MOUCHOIR 4P CRF SOFT,DPK-1,null,Dépicking,null,1,null,11.41121643,null,364.361588899,121.453862966
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320005 - NETTOYANTS MENAGERS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3077313982061,5L VINAIGRE 14O ECO,DPK-1,null,Dépicking,null,1,null,1.725479351,null,148.27011465,49.42337155
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560071086190,X4 ET XXL ULT ABSOR 3P BL CRF,DPK-1,196,Dépicking,null,2,null,8.561630695,null,527.324443878,175.774814626
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,7322540948318,6XROULEAUX JUST1 XXL LOTUS,DPK-1,null,Dépicking,null,4,null,8.164781145,null,813.845283,271.281761
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560071264000,PH 8RLX 3PLIS BLANC CRF ESSENT,DPK-1,null,Dépicking,null,1,null,7.264476386,null,361.175335031,120.391778344
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560071488475,X 12 ROUL PT 3 PLIS SIMPL,DPK-1,128,Dépicking,0,1,null,28.939957265,null,1080.372598353,360.124199451
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,null,Dépicking,null,1,null,11.396421846,null,347.055988816,115.685329605
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300002 - MOUCHOIRS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,5029053579375,X2 LT BTE THE ORIGINAL KLEENEX,DPK-1,null,Dépicking,0,2,null,8.915576923,null,309.30489548,103.101631827
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3560070332557,12RLX PH.BLC 2P CONFORT CRF ES,DPK-1,30,Dépicking,-3,9,0.233333333,45.074842767,47.84,1628.098081468,542.699360489
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTF IDF NORMANDIE,PARIS NORD F,PARIS -CHARONNE103,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,null,Dépicking,null,1,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -ITALIE 2,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,1,Dépicking,3,1,17.266666667,11.396421846,573.02,347.055988816,115.685329605
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTI IDF EST,IDF EST R1 I,PARIS -JAURES,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,478,Dépicking,9,1,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -LECOURBE,7322540833188,MOLTONEL PH 9RLX ROSE BLC,DPK-1,27,Dépicking,0,1,0.466666667,8.729452055,245.88,589.85103122,196.617010407
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -LECOURBE,7322540948318,6XROULEAUX JUST1 XXL LOTUS,DPK-1,40,Dépicking,6,4,null,8.164781145,241.54,813.845283,271.281761
03 - D.P.H.,295 - HYGIENE BEBE,295 - HYGIENE BEBE,295007 - HYG BEBE COUCHES ET CULOTTES,DTF IDF NORMANDIE,PARIS NORD F,PARIS -LECOURBE,3560071290832,X40 CULOT BB 12-18KG CRF BABY,DPK-1,17,Dépicking,5,2,0.466666667,2.342640693,127.32,281.318479927,93.772826642
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300005 - INCONTINENCE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -LECOURBE,7322540426465,10 TENA MEN LEVEL 2,DPK-1,2,Dépicking,6,1,0.466666667,3.014267185,23.44,179.616237417,59.872079139
03 - D.P.H.,315 - PRODUITS DE LAVAGE,"315 - UNIVERS ""LINGE"" - LAVAGE",315002 - LESSIV CLASS POUDRES ET LIQUID,DTF IDF NORMANDIE,PARIS NORD F,PARIS -LYON,3450601046414,"RECH LESSPS 34LAV 1,53L ARBREV",DPK-1,null,Dépicking,null,2,null,3.083443709,null,269.835524771,89.945174924
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTF IDF NORMANDIE,PARIS NORD F,PARIS -MARCADET,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,90,Dépicking,0,1,null,4.382939633,5.45,233.777970495,77.925990165
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTF IDF NORMANDIE,PARIS NORD F,PARIS -MOQUET,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,null,Dépicking,null,0,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -NATIONALE,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,265,Dépicking,0,0,null,11.396421846,null,347.055988816,115.685329605
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -NATIONALE,3560070971930,X24 PH 2 PLIS BLANC CRF ESSEN,DPK-3,228,Dépicking,0,1,null,35.099921569,null,1824.084070031,608.028023344
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTF IDF NORMANDIE,PARIS NORD F,PARIS -ORNANO 19,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,null,Dépicking,0,1,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320013 - ENTRETIEN PROD. LAVE VAISSELLE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -ORNANO 19,3560071439293,X90 TABS LV VSL TTEN1 CRF EXP,DPK-1,null,Dépicking,0,1,null,2.180467721,null,250.524222863,83.508074288
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300005 - INCONTINENCE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -PROCESSION,7322540426465,10 TENA MEN LEVEL 2,DPK-1,592,Dépicking,null,1,null,3.014267185,null,179.616237417,59.872079139
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTF IDF NORMANDIE,PARIS NORD F,PARIS -PROCESSION,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,123,Dépicking,0,1,null,11.396421846,null,347.055988816,115.685329605
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -PROCESSION,7322540948318,6XROULEAUX JUST1 XXL LOTUS,DPK-1,150,Dépicking,0,8,null,8.164781145,null,813.845283,271.281761
03 - D.P.H.,295 - HYGIENE BEBE,295 - HYGIENE BEBE,295007 - HYG BEBE COUCHES ET CULOTTES,DTF IDF NORMANDIE,PARIS NORD F,PARIS -PROCESSION,3560071290955,X36 CUL BEBE XL +16KG CRF BABY,DPK-1,371,Dépicking,null,2,null,2.508333333,null,295.611719635,98.537239878
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -PROCESSION,3133200054072,6 RLX PH ULTRA DOUX AQUA LOTUS,DPK-2,150,Dépicking,0,1,null,6.954347826,null,352.977193296,117.659064432
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTF IDF NORMANDIE,PARIS NORD F,PARIS -PROCESSION,3133200095037,6RLX PH STYLE MOLT AQUA LOTUS,DPK-2,156,Dépicking,0,1,null,6.289393939,null,325.024963519,108.341654506
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320005 - NETTOYANTS MENAGERS,DTF IDF NORMANDIE,PARIS NORD F,PARIS -PROCESSION,3077313982061,5L VINAIGRE 14O ECO,DPK-1,null,Dépicking,null,1,null,1.725479351,null,148.27011465,49.42337155
03 - D.P.H.,315 - PRODUITS DE LAVAGE,"315 - UNIVERS ""LINGE"" - LAVAGE",315001 - U.LINGE ANTI-CALCAIRES,DTI IDF EST,IDF EST R1 I,PARIS -ROCHECHOUART,3665468100142,"CALGON GEL 4EN1 2,25L",DPK-1,704,Dépicking,0,1,null,1.409315157,null,247.24666636,82.415555453
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTI IDF EST,IDF EST R1 I,PARIS -ROCHECHOUART,5601028030281,ESSUIE TT RENOVA INSTAGRAM X4,DPK-1,null,Dépicking,0,3,null,11.396421846,null,347.055988816,115.685329605
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTI IDF EST,IDF EST R1 I,PARIS -ROCHECHOUART,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,null,Dépicking,0,1,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,310 - PAPIERS MENAGERS,310 - PAPIERS ET EMBALLAGES MENAGERS,310001 - ESSUIE-TOUT,DTI IDF EST,IDF EST R1 I,PARIS -ROCHECHOUART,3560071232993,X2 ET 3P XXL ULTRA DECOR.CRF E,DPK-2,94,Dépicking,0,4,null,6.663974877,null,269.64524734,89.881749113
03 - D.P.H.,315 - PRODUITS DE LAVAGE,"315 - UNIVERS ""LINGE"" - LAVAGE",315002 - LESSIV CLASS POUDRES ET LIQUID,DTI IDF EST,IDF EST R1 I,PARIS -ROCHECHOUART,3450601046414,"RECH LESSPS 34LAV 1,53L ARBREV",DPK-1,null,Dépicking,0,1,null,3.083443709,null,269.835524771,89.945174924
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300004 - HYGIENE FEMININE,DTI IDF EST,IDF EST R1 I,PARIS -SEINE,7322541497792,X28 SERV ULTRA REGUL+ JP NANA,DPK-1,null,Dépicking,0,4,null,4.970597197,null,240.235914105,80.078638035
03 - D.P.H.,315 - PRODUITS DE LAVAGE,"315 - UNIVERS ""LINGE"" - LAVAGE",315002 - LESSIV CLASS POUDRES ET LIQUID,DTI IDF EST,IDF EST R1 I,PARIS -SEINE,3450601046414,"RECH LESSPS 34LAV 1,53L ARBREV",DPK-1,null,Dépicking,0,2,null,3.083443709,null,269.835524771,89.945174924
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320010 - ENTRETIEN PRODUITS FEUX,DTI IDF EST,IDF EST R1 I,PARIS -SEINE,3383482306417,96 CUBES ALLUME FEU SANS ODEUR,DPK-1,147,Dépicking,0,1,null,4.382939633,null,233.777970495,77.925990165
03 - D.P.H.,320 - PRODUITS D'ENTRETIEN & DIVERS,"320 - UNIVERS ""MAISON"" - ENTRETIEN",320005 - NETTOYANTS MENAGERS,DTI IDF EST,IDF EST R1 I,PARIS -SEINE,3077313982061,5L VINAIGRE 14O ECO,DPK-1,null,Dépicking,0,1,null,1.725479351,null,148.27011465,49.42337155
03 - D.P.H.,300 - HYGIENE,300 - HYGIENE,300003 - PAPIER TOILETTE,DTI IDF EST,IDF EST R1 I,PARIS -SEINE,7322540948318,6XROULEAUX JUST1 XXL LOTUS,DPK-1,595,Dépicking,0,8,null,8.164781145,null,813.845283,271.281761
